time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.158715515593,-0.0393768491284,12.7357065638,6.25969470571,6.20948795534,0.0,0.417047758357,-0.125103260931,3.58735779748,-0.0420607203239,-0.111228327015,0.0,431.08843927477744,430.7782985390425,430.20012229726046,429.11407893961854
1.3800000000000008,0.185277569092,-0.0473746659924,12.9538006227,6.25703999502,6.20288488782,0.0,0.469000716254,-0.14174342863,3.68206898773,-0.0490158045924,-0.107796878015,0.0,447.36964219786466,447.6383565113936,449.22324079767895,448.6577788407433
1.4400000000000008,0.214977500668,-0.05638934482,13.1761729596,6.25418740959,6.1960642443,0.0,0.521604093176,-0.159012875237,3.73010792402,-0.0447502336239,-0.129266131925,0.0,434.61276437603993,432.7972604392346,434.52853669225794,434.88457094084805
1.5000000000000009,0.248228522495,-0.0665797941588,13.4043454479,6.25169969229,6.18819443401,0.0,0.58756495308,-0.180931800313,3.87504956517,-0.0355868162373,-0.135252611955,0.0,465.29688595475545,464.8129713308762,464.5028139344307,465.22004748602467
1.560000000000001,0.285675145355,-0.0781590032395,13.641864923,6.24920995566,6.18080699374,0.0,0.661453550529,-0.205274104116,4.04156635002,-0.0572028962251,-0.106011883281,0.0,471.85576764348485,474.09455428418323,473.13165758209124,471.4634605786468
1.620000000000001,0.327306977962,-0.0911240394147,13.8854254862,6.24549043767,6.17441631924,0.0,0.726843644933,-0.22721455152,4.07688682682,-0.0738836279868,-0.107528252038,0.0,433.37228675112954,433.2345330622499,434.16693600855837,432.7620424308219
1.680000000000001,0.373372668264,-0.105614692271,14.134633011,6.24083977695,6.16817501511,0.0,0.809304844337,-0.256278159695,4.22933679715,-0.0859803927692,-0.0978023759487,0.0,469.8322917304223,470.5769743043006,471.0002194381304,470.05918856080234
1.740000000000001,0.424256061757,-0.121855495877,14.390690812,6.23627848926,6.16194192271,0.0,0.887355984644,-0.28553806356,4.30550121197,-0.061221741542,-0.120228223422,0.0,448.3792784464536,446.54382661342794,448.360566036409,450.3629916401164
1.8000000000000012,0.479504663766,-0.13976521263,14.6476815332,6.23262052586,6.15438010189,0.0,0.95486627103,-0.311750611926,4.26088921661,-0.0604597565129,-0.141330889562,0.0,409.89614882853914,407.9998522569325,410.3247982920237,410.3894607922825
1.8600000000000012,0.539416503732,-0.159496572504,14.9056837272,6.22903571294,6.14602687058,0.0,1.04297293078,-0.346293750442,4.33869809122,-0.0583585402547,-0.135306812362,0.0,449.29353211197224,449.7639499406604,450.08170894070525,450.24928605866995
1.9200000000000013,0.605098528785,-0.181495811171,15.1706190174,6.22595990567,6.13855692885,0.0,1.14717621341,-0.387329560737,4.49166884581,-0.039913090777,-0.108770031471,0.0,472.24856963753007,474.2777161211579,473.77572759343417,475.19033555795727
1.9800000000000013,0.676550605253,-0.205768616109,15.4403490704,6.22397836195,6.13221894857,0.0,1.23510176249,-0.421945381102,4.4991366488,-0.02194420628,-0.100004256501,0.0,430.0568433075538,430.7885757071375,428.71897895707195,430.24267913175794
2.0400000000000014,0.753736279113,-0.232284308038,15.7127808374,6.22335841493,6.12645044249,0.0,1.33826124353,-0.461972721417,4.58141352282,0.00626120300195,-0.0893654245743,0.0,454.232436708095,455.07719036468393,452.9365607883708,455.19960428342944
2.1000000000000014,0.837606367941,-0.261352215439,15.992538907,6.22373899577,6.12104029087,0.0,1.45786916916,-0.506867156665,4.74299966793,0.00650614340409,-0.0918260301345,0.0,479.5177331081087,479.3245996133632,479.58348945755023,479.60198790618915
2.1600000000000015,0.928033029296,-0.292838173659,16.2774931658,6.22430884802,6.11580027436,0.0,1.5567884175,-0.542611990857,4.75525790316,0.0148940675801,-0.0796000190293,0.0,434.5186440023019,435.53594778424764,434.3871735951576,435.0899843706892
2.2200000000000015,1.02532536098,-0.326747767919,16.5681178699,6.22478436591,6.11100272283,0.0,1.68666105082,-0.587571147874,4.93127508711,-0.0120733551958,-0.08068693951,0.0,486.3977499213368,486.3117993325274,486.52327539105784,484.499686510919
2.2800000000000016,1.12909277389,-0.362874129738,16.8611586566,6.22442193359,6.10615608944,0.0,1.77263927251,-0.616698447999,4.83701025362,0.00389933079796,-0.0809582893908,0.0,402.08346460750136,402.0528610290199,399.6698020477091,401.12329621014356
2.3400000000000016,1.23883206548,-0.40099450007,17.1526794597,6.22524579476,6.10185075961,0.0,1.88567914473,-0.653909730533,4.87998053468,0.0283941923813,-0.0578200279964,0.0,446.21027249798107,448.091313740169,445.43811925560397,447.4369788594379
2.4000000000000017,1.35530962082,-0.441291801059,17.4461402654,6.22664957613,6.09822503512,0.0,1.99715436207,-0.689182305205,4.90179441532,0.010831557972,-0.0662335552345,0.0,440.86958343622035,440.17110694060347,441.71661599192606,440.2657407104663
2.4600000000000017,1.47917074814,-0.483874336726,17.7442702965,6.22711102258,6.09440628678,0.0,2.13179144275,-0.730135940659,5.03507207089,0.000523516914471,-0.0589185155567,0.0,475.2783624999548,475.836076205943,476.87864461896874,476.09038990368254
2.520000000000002,1.61096594565,-0.528843397514,18.0492499659,6.22691936304,6.09083014715,0.0,2.26158995726,-0.768809728205,5.13027768035,-0.0119211224849,-0.0610056470094,0.0,466.16489351120424,465.9994291104458,466.6179664418161,465.64536826882295
2.580000000000002,1.75043146248,-0.576087473917,18.3589961641,6.22602869596,6.08746884507,0.0,2.38746656113,-0.806047090785,5.19409006559,-0.0214470609571,-0.0475632777615,0.0,456.9754494218897,458.0438098533654,458.31770067836726,457.55993875966425
2.640000000000002,1.89749862558,-0.625583368116,18.6725361734,6.22555072086,6.08423736714,0.0,2.51492169952,-0.843870734726,5.25674409468,0.0104936331288,-0.0710302945056,0.0,459.41387454388473,457.5470716122612,457.0644548871947,459.6034689925952
2.700000000000002,2.05211158401,-0.677307478316,18.9890360846,6.22631663501,6.0797055493,0.0,2.63913108869,-0.88018657329,5.29285283366,0.0169599238944,-0.0865249805185,0.0,452.5274888675453,451.2737744745683,450.0865891364796,450.6095955471468
